CFisoKop_Flex_ID,CFisoKop_Flex_Exp,CFisoKop_Flex_Sim,CFisoKop_Step_ID,CFisoKop_Step_Exp,CFisoKop_Step_Sim,GisoKop_Aldi_ID,GisoKop_Aldi_Exp,GisoKop_Aldi_Sim,GisoKop_Cload_ID,GisoKop_Cload_Exp,GisoKop_Cload_Sim,VMtisoKop_Flex_ID,VMtisoKop_Flex_Exp,VMtisoKop_Flex_Sim,VMtisoKop_Step_ID,VMtisoKop_Step_Exp,VMtisoKop_Step_Sim,GTisoKop_Aldi_ID,GTisoKop_Aldi_Exp,GTisoKop_Aldi_Sim,GTisoKop_Cload_ID,GTisoKop_Cload_Exp,GTisoKop_Cload_Sim
1876,-0.0459,0.2802,1876,-0.0459,0.1806,1876,-0.0459,0.2618,1876,-0.0459,0.3203,1876,-0.0459,0.3516,1876,-0.0459,0.2396,1876,-0.0459,0.2541,1876,-0.0459,0.2899
1877,-0.0773,0.2699,1877,-0.0773,0.1922,1877,-0.0773,0.2344,1877,-0.0773,0.2886,1877,-0.0773,0.2476,1877,-0.0773,0.1649,1877,-0.0773,0.1797,1877,-0.0773,0.1932
1878,-0.0838,0.1876,1878,-0.0838,0.1347,1878,-0.0838,0.1695,1878,-0.0838,0.208,1878,-0.0838,0.1917,1878,-0.0838,0.1275,1878,-0.0838,0.1384,1878,-0.0838,0.1505
1879,-0.031,0.2572,1879,-0.031,0.1657,1879,-0.031,0.2387,1879,-0.031,0.2931,1879,-0.031,0.2923,1879,-0.031,0.1848,1879,-0.031,0.2182,1879,-0.031,0.2437
1880,-0.0807,0.1795,1880,-0.0807,0.1017,1880,-0.0807,0.1828,1880,-0.0807,0.2254,1880,-0.0807,0.2563,1880,-0.0807,0.1559,1880,-0.0807,0.1936,1880,-0.0807,0.2258
1881,-0.0522,0.0876,1881,-0.0522,0.0505,1881,-0.0522,0.077,1881,-0.0522,0.0947,1881,-0.0522,0.0813,1881,-0.0522,0.042,1881,-0.0522,0.0578,1881,-0.0522,0.0615
1882,-0.0513,0.0065,1882,-0.0513,-0.0305,1882,-0.0513,0.0057,1882,-0.0513,0.0071,1882,-0.0513,0.0156,1882,-0.0513,-0.0193,1882,-0.0513,0.0102,1882,-0.0513,0.0114
1883,-0.0515,0.0943,1883,-0.0515,0.0435,1883,-0.0515,0.0923,1883,-0.0515,0.114,1883,-0.0515,0.1018,1883,-0.0515,0.0554,1883,-0.0515,0.0698,1883,-0.0515,0.0815
1884,-0.0651,0.0087,1884,-0.0651,-0.0433,1884,-0.0651,0.0123,1884,-0.0651,0.015,1884,-0.0651,0.0363,1884,-0.0651,-0.0164,1884,-0.0651,0.0303,1884,-0.0651,0.0357
1885,-0.0571,0.0002,1885,-0.0571,-0.0159,1885,-0.0571,0.0002,1885,-0.0571,0.0002,1885,-0.0571,0.001,1885,-0.0571,-0.0092,1885,-0.0571,0.001,1885,-0.0571,0.001
1886,-0.0648,0.0002,1886,-0.0648,-0.0341,1886,-0.0648,0.0003,1886,-0.0648,0.0003,1886,-0.0648,0.0016,1886,-0.0648,-0.0282,1886,-0.0648,0.0015,1886,-0.0648,0.0016
1887,-0.0815,-0.0001,1887,-0.0815,-0.024,1887,-0.0815,-0.0001,1887,-0.0815,-0.0001,1887,-0.0815,0.0004,1887,-0.0815,-0.0109,1887,-0.0815,0.0004,1887,-0.0815,0.0004
1888,-0.0994,0.0007,1888,-0.0994,-0.0419,1888,-0.0994,0.0007,1888,-0.0994,0.0007,1888,-0.0994,0.0035,1888,-0.0994,-0.0244,1888,-0.0994,0.0032,1888,-0.0994,0.0035
1894,1.1343,0.6205,1894,1.1343,1.1914,1894,1.1343,0.3759,1894,1.1343,0.4397,1894,1.1343,0.6177,1894,1.1343,1.2582,1894,1.1343,0.385,1894,1.1343,0.439
1895,1.1275,0.6319,1895,1.1275,1.2236,1895,1.1275,0.3932,1895,1.1275,0.4543,1895,1.1275,0.6284,1895,1.1275,1.2918,1895,1.1275,0.4254,1895,1.1275,0.4581
1898,1.1615,0.5594,1898,1.1615,1.1442,1898,1.1615,0.3136,1898,1.1615,0.4071,1898,1.1615,0.5572,1898,1.1615,1.2197,1898,1.1615,0.2967,1898,1.1615,0.3972
1899,1.2912,0.5782,1899,1.2912,1.335,1899,1.2912,0.318,1899,1.2912,0.4127,1899,1.2912,0.5758,1899,1.2912,1.404,1899,1.2912,0.3131,1899,1.2912,0.4069
1901,0.2921,0.595,1901,0.2921,0.6749,1901,0.2921,0.3442,1901,0.2921,0.4287,1901,0.2921,0.6077,1901,0.2921,1.0639,1901,0.2921,0.4046,1901,0.2921,0.4341
1902,0.288,0.6146,1902,0.288,0.7974,1902,0.288,0.3403,1902,0.288,0.4296,1902,0.288,0.612,1902,0.288,1.1272,1902,0.288,0.4058,1902,0.288,0.4404
1903,0.2538,0.5422,1903,0.2538,0.6214,1903,0.2538,0.3192,1903,0.2538,0.4089,1903,0.2538,0.541,1903,0.2538,0.9988,1903,0.2538,0.3099,1903,0.2538,0.3958
1904,0.3158,0.5688,1904,0.3158,0.8396,1904,0.3158,0.32,1904,0.3158,0.4133,1904,0.3158,0.5611,1904,0.3158,1.1647,1904,0.3158,0.3274,1904,0.3158,0.405
1905,0.0313,0.4958,1905,0.0313,0.3916,1905,0.0313,0.3266,1905,0.0313,0.4128,1905,0.0313,0.5643,1905,0.0313,0.7788,1905,0.0313,0.3743,1905,0.0313,0.41
1906,0.1031,0.4722,1906,0.1031,0.3836,1906,0.1031,0.3182,1906,0.1031,0.4088,1906,0.1031,0.5573,1906,0.1031,0.8367,1906,0.1031,0.3532,1906,0.1031,0.4017
1907,0.0302,0.4853,1907,0.0302,0.378,1907,0.0302,0.3134,1907,0.0302,0.3998,1907,0.0302,0.5014,1907,0.0302,0.7611,1907,0.0302,0.3034,1907,0.0302,0.3812
1908,0.0296,0.4439,1908,0.0296,0.3504,1908,0.0296,0.3075,1908,0.0296,0.3943,1908,0.0296,0.5028,1908,0.0296,0.795,1908,0.0296,0.3118,1908,0.0296,0.3787
1909,-0.049,0.3947,1909,-0.049,0.3441,1909,-0.049,0.3093,1909,-0.049,0.387,1909,-0.049,0.5084,1909,-0.049,0.648,1909,-0.049,0.3285,1909,-0.049,0.3737
1910,-0.0437,0.3928,1910,-0.0437,0.3424,1910,-0.0437,0.3049,1910,-0.0437,0.3865,1910,-0.0437,0.4997,1910,-0.0437,0.6444,1910,-0.0437,0.3179,1910,-0.0437,0.3679
1911,-0.0288,0.3229,1911,-0.0288,0.2625,1911,-0.0288,0.2863,1911,-0.0288,0.3579,1911,-0.0288,0.4155,1911,-0.0288,0.5354,1911,-0.0288,0.2722,1911,-0.0288,0.3275
1912,-0.0199,0.3371,1912,-0.0199,0.2692,1912,-0.0199,0.2881,1912,-0.0199,0.3648,1912,-0.0199,0.4468,1912,-0.0199,0.6046,1912,-0.0199,0.2835,1912,-0.0199,0.343
1913,-0.0803,0.3783,1913,-0.0803,0.3343,1913,-0.0803,0.3027,1913,-0.0803,0.3795,1913,-0.0803,0.456,1913,-0.0803,0.5217,1913,-0.0803,0.2992,1913,-0.0803,0.3453
1914,-0.0601,0.3431,1914,-0.0601,0.3077,1914,-0.0601,0.288,1914,-0.0601,0.3647,1914,-0.0601,0.3975,1914,-0.0601,0.4592,1914,-0.0601,0.2604,1914,-0.0601,0.3039
1915,-0.099,0.3142,1915,-0.099,0.2532,1915,-0.099,0.2801,1915,-0.099,0.3513,1915,-0.099,0.3851,1915,-0.099,0.4426,1915,-0.099,0.256,1915,-0.099,0.3065
1916,-0.0935,0.2884,1916,-0.0935,0.2381,1916,-0.0935,0.269,1916,-0.0935,0.3404,1916,-0.0935,0.3478,1916,-0.0935,0.405,1916,-0.0935,0.2283,1916,-0.0935,0.2759
1917,-0.0497,0.3094,1917,-0.0497,0.277,1917,-0.0497,0.2644,1917,-0.0497,0.3342,1917,-0.0497,0.3302,1917,-0.0497,0.3233,1917,-0.0497,0.2314,1917,-0.0497,0.2608
1918,-0.0588,0.3003,1918,-0.0588,0.2689,1918,-0.0588,0.2595,1918,-0.0588,0.3319,1918,-0.0588,0.3469,1918,-0.0588,0.3566,1918,-0.0588,0.232,1918,-0.0588,0.268
1919,-0.0278,0.2817,1919,-0.0278,0.224,1919,-0.0278,0.2594,1919,-0.0278,0.3269,1919,-0.0278,0.3108,1919,-0.0278,0.299,1919,-0.0278,0.2141,1919,-0.0278,0.2513
1920,-0.121,0.2573,1920,-0.121,0.2088,1920,-0.121,0.2447,1920,-0.121,0.3129,1920,-0.121,0.2685,1920,-0.121,0.2425,1920,-0.121,0.1838,1920,-0.121,0.2172
1921,-0.0736,0.2395,1921,-0.0736,0.2246,1921,-0.0736,0.226,1921,-0.0736,0.2877,1921,-0.0736,0.2224,1921,-0.0736,0.2007,1921,-0.0736,0.1662,1921,-0.0736,0.1845
1922,-0.0885,0.1917,1922,-0.0885,0.1728,1922,-0.0885,0.1853,1922,-0.0885,0.2341,1922,-0.0885,0.1954,1922,-0.0885,0.1711,1922,-0.0885,0.1391,1922,-0.0885,0.1588
1923,-0.128,0.0928,1923,-0.128,0.0715,1923,-0.128,0.1226,1923,-0.128,0.1576,1923,-0.128,0.1299,1923,-0.128,0.0615,1923,-0.128,0.1001,1923,-0.128,0.112
1924,-0.0591,0.1515,1924,-0.0591,0.1209,1924,-0.0591,0.1559,1924,-0.0591,0.2025,1924,-0.0591,0.1577,1924,-0.0591,0.0979,1924,-0.0591,0.1143,1924,-0.0591,0.1311
1925,-0.0552,0.0158,1925,-0.0552,0.0049,1925,-0.0552,0.0189,1925,-0.0552,0.0228,1925,-0.0552,0.0752,1925,-0.0552,0.0277,1925,-0.0552,0.0598,1925,-0.0552,0.0652
1926,-0.0117,0.0256,1926,-0.0117,0.0171,1926,-0.0117,0.0322,1926,-0.0117,0.044,1926,-0.0117,0.0687,1926,-0.0117,0.0217,1926,-0.0117,0.0521,1926,-0.0117,0.0589
1927,-0.0691,0.0141,1927,-0.0691,-0.0125,1927,-0.0691,0.0171,1927,-0.0691,0.0221,1927,-0.0691,0.0545,1927,-0.0691,-0.0294,1927,-0.0691,0.046,1927,-0.0691,0.0497
1928,-0.1635,0.0138,1928,-0.1635,0.0002,1928,-0.1635,0.0242,1928,-0.1635,0.0345,1928,-0.1635,0.0489,1928,-0.1635,-0.0304,1928,-0.1635,0.0426,1928,-0.1635,0.0477
1929,-0.1366,0.0027,1929,-0.1366,-0.0436,1929,-0.1366,0.0034,1929,-0.1366,0.0039,1929,-0.1366,0.0108,1929,-0.1366,-0.0383,1929,-0.1366,0.0093,1929,-0.1366,0.0103
1930,-0.1234,0.0027,1930,-0.1234,-0.05,1930,-0.1234,0.0035,1930,-0.1234,0.0039,1930,-0.1234,0.0075,1930,-0.1234,-0.0455,1930,-0.1234,0.0071,1930,-0.1234,0.0075
1931,-0.1494,0.004,1931,-0.1494,-0.0738,1931,-0.1494,0.0045,1931,-0.1494,0.0052,1931,-0.1494,0.012,1931,-0.1494,-0.076,1931,-0.1494,0.0107,1931,-0.1494,0.0112
1932,-0.1179,0.0044,1932,-0.1179,-0.0743,1932,-0.1179,0.0046,1932,-0.1179,0.0047,1932,-0.1179,0.0125,1932,-0.1179,-0.0827,1932,-0.1179,0.012,1932,-0.1179,0.0128
1938,1.1194,0.6204,1938,1.1194,1.1817,1938,1.1194,0.3855,1938,1.1194,0.4524,1938,1.1194,0.618,1938,1.1194,1.2298,1938,1.1194,0.3994,1938,1.1194,0.4549
1939,0.9729,0.601,1939,0.9729,1.0845,1939,0.9729,0.3994,1939,0.9729,0.4612,1939,0.9729,0.5998,1939,0.9729,1.1039,1939,0.9729,0.4171,1939,0.9729,0.4653
1942,1.1429,0.5704,1942,1.1429,1.2428,1942,1.1429,0.3121,1942,1.1429,0.415,1942,1.1429,0.5677,1942,1.1429,1.2913,1942,1.1429,0.3103,1942,1.1429,0.4119
1943,0.949,0.5544,1943,0.949,1.1143,1943,0.949,0.3164,1943,0.949,0.4213,1943,0.949,0.553,1943,0.949,1.1171,1943,0.949,0.3147,1943,0.949,0.4185
1945,0.3419,0.5866,1945,0.3419,0.6928,1945,0.3419,0.3172,1945,0.3419,0.4174,1945,0.3419,0.5985,1945,0.3419,1.0312,1945,0.3419,0.3868,1945,0.3419,0.439
1946,0.2784,0.5536,1946,0.2784,0.5834,1946,0.2784,0.3287,1946,0.2784,0.4243,1946,0.2784,0.5755,1946,0.2784,0.9411,1946,0.2784,0.3999,1946,0.2784,0.4394
1947,0.3291,0.5282,1947,0.3291,0.6344,1947,0.3291,0.3065,1947,0.3291,0.4079,1947,0.3291,0.5429,1947,0.3291,1.0324,1947,0.3291,0.3122,1947,0.3291,0.4047
1948,0.2916,0.5316,1948,0.2916,0.7027,1948,0.2916,0.3169,1948,0.2916,0.4167,1948,0.2916,0.5378,1948,0.2916,0.9666,1948,0.2916,0.3305,1948,0.2916,0.4146
1949,0.1235,0.3025,1949,0.1235,0.2565,1949,0.1235,0.2683,1949,0.1235,0.3484,1949,0.1235,0.4617,1949,0.1235,0.6523,1949,0.1235,0.2821,1949,0.1235,0.3467
1950,0.0731,0.4076,1950,0.0731,0.3561,1950,0.0731,0.2947,1950,0.0731,0.3874,1950,0.0731,0.5228,1950,0.0731,0.7839,1950,0.0731,0.3403,1950,0.0731,0.3987
1951,0.0579,0.422,1951,0.0579,0.3683,1951,0.0579,0.2934,1951,0.0579,0.3888,1951,0.0579,0.5021,1951,0.0579,0.8403,1951,0.0579,0.2995,1951,0.0579,0.3821
1952,0.0742,0.4276,1952,0.0742,0.3802,1952,0.0742,0.3057,1952,0.0742,0.3994,1952,0.0742,0.5135,1952,0.0742,0.813,1952,0.0742,0.3257,1952,0.0742,0.403
1953,-0.0776,0.2529,1953,-0.0776,0.217,1953,-0.0776,0.25,1953,-0.0776,0.3242,1953,-0.0776,0.3658,1953,-0.0776,0.4852,1953,-0.0776,0.2301,1953,-0.0776,0.2837
1954,0.0591,0.289,1954,0.0591,0.2291,1954,0.0591,0.26,1954,0.0591,0.3373,1954,0.0591,0.4394,1954,0.0591,0.6202,1954,0.0591,0.2817,1954,0.0591,0.3388
1955,-0.0518,0.221,1955,-0.0518,0.1667,1955,-0.0518,0.2403,1955,-0.0518,0.309,1955,-0.0518,0.3356,1955,-0.0518,0.4326,1955,-0.0518,0.2187,1955,-0.0518,0.2708
1956,0.0033,0.272,1956,0.0033,0.2155,1956,0.0033,0.2566,1956,0.0033,0.3319,1956,0.0033,0.4183,1956,0.0033,0.6068,1956,0.0033,0.2741,1956,0.0033,0.3377
1957,-0.025,0.2297,1957,-0.025,0.1958,1957,-0.025,0.2368,1957,-0.025,0.3094,1957,-0.025,0.3152,1957,-0.025,0.38,1957,-0.025,0.2049,1957,-0.025,0.2512
1958,-0.0925,0.1988,1958,-0.0925,0.1507,1958,-0.0925,0.2198,1958,-0.0925,0.2888,1958,-0.0925,0.272,1958,-0.0925,0.3085,1958,-0.0925,0.1777,1958,-0.0925,0.2201
1959,-0.0452,0.198,1959,-0.0452,0.148,1959,-0.0452,0.2255,1959,-0.0452,0.2929,1959,-0.0452,0.2818,1959,-0.0452,0.3349,1959,-0.0452,0.1875,1959,-0.0452,0.2325
1960,-0.0668,0.1737,1960,-0.0668,0.1171,1960,-0.0668,0.2146,1960,-0.0668,0.2784,1960,-0.0668,0.2891,1960,-0.0668,0.3349,1960,-0.0668,0.1959,1960,-0.0668,0.2439
1961,-0.1003,0.2032,1961,-0.1003,0.1685,1961,-0.1003,0.2178,1961,-0.1003,0.2873,1961,-0.1003,0.2666,1961,-0.1003,0.2945,1961,-0.1003,0.1749,1961,-0.1003,0.2152
1962,-0.0149,0.1781,1962,-0.0149,0.1312,1962,-0.0149,0.2026,1962,-0.0149,0.2678,1962,-0.0149,0.2145,1962,-0.0149,0.2239,1962,-0.0149,0.1427,1962,-0.0149,0.1771
1963,-0.0332,0.187,1963,-0.0332,0.1352,1963,-0.0332,0.2157,1963,-0.0332,0.2826,1963,-0.0332,0.2485,1963,-0.0332,0.2628,1963,-0.0332,0.1677,1963,-0.0332,0.2073
1964,-0.0809,0.1563,1964,-0.0809,0.1034,1964,-0.0809,0.1948,1964,-0.0809,0.2568,1964,-0.0809,0.179,1964,-0.0809,0.1669,1964,-0.0809,0.1237,1964,-0.0809,0.1529
1965,-0.098,0.1081,1965,-0.098,0.0937,1965,-0.098,0.1336,1965,-0.098,0.1793,1965,-0.098,0.1444,1965,-0.098,0.1282,1965,-0.098,0.1055,1965,-0.098,0.1262
1966,-0.146,0.1135,1966,-0.146,0.0761,1966,-0.146,0.1414,1966,-0.146,0.1908,1966,-0.146,0.1378,1966,-0.146,0.1234,1966,-0.146,0.0931,1966,-0.146,0.1164
1967,-0.1383,0.1184,1967,-0.1383,0.0829,1967,-0.1383,0.1477,1967,-0.1383,0.1963,1967,-0.1383,0.1466,1967,-0.1383,0.1077,1967,-0.1383,0.1072,1967,-0.1383,0.1278
1968,-0.0613,0.1078,1968,-0.0613,0.0701,1968,-0.0613,0.1402,1968,-0.0613,0.1893,1968,-0.0613,0.1236,1968,-0.0613,0.0809,1968,-0.0613,0.0861,1968,-0.0613,0.105
1969,-0.177,0.0787,1969,-0.177,0.0698,1969,-0.177,0.1057,1969,-0.177,0.142,1969,-0.177,0.0754,1969,-0.177,0.0383,1969,-0.177,0.0615,1969,-0.177,0.0708
1970,-0.0489,0.0474,1970,-0.0489,0.0241,1970,-0.0489,0.0652,1970,-0.0489,0.0865,1970,-0.0489,0.0512,1970,-0.0489,0.0088,1970,-0.0489,0.0406,1970,-0.0489,0.0471
1971,-0.0723,0.0552,1971,-0.0723,0.0346,1971,-0.0723,0.0772,1971,-0.0723,0.1057,1971,-0.0723,0.0596,1971,-0.0723,0.0012,1971,-0.0723,0.0491,1971,-0.0723,0.0556
1972,-0.1337,0.0343,1972,-0.1337,0.0037,1972,-0.1337,0.0456,1972,-0.1337,0.0628,1972,-0.1337,0.0432,1972,-0.1337,-0.0118,1972,-0.1337,0.033,1972,-0.1337,0.0383
1973,-0.1934,0.005,1973,-0.1934,-0.0481,1973,-0.1934,0.0051,1973,-0.1934,0.0052,1973,-0.1934,0.0169,1973,-0.1934,-0.0678,1973,-0.1934,0.0154,1973,-0.1934,0.017
1974,-0.1434,0.0059,1974,-0.1434,-0.0311,1974,-0.1434,0.0067,1974,-0.1434,0.0079,1974,-0.1434,0.0162,1974,-0.1434,-0.0487,1974,-0.1434,0.0143,1974,-0.1434,0.0158
1975,-0.1993,0.006,1975,-0.1993,-0.0543,1975,-0.1993,0.0066,1975,-0.1993,0.0069,1975,-0.1993,0.0159,1975,-0.1993,-0.0759,1975,-0.1993,0.0141,1975,-0.1993,0.0157
1976,-0.2036,0.0061,1976,-0.2036,-0.0403,1976,-0.2036,0.0067,1976,-0.2036,0.0067,1976,-0.2036,0.0164,1976,-0.2036,-0.0431,1976,-0.2036,0.0148,1976,-0.2036,0.0163
1982,0.5434,0.5409,1982,0.5434,0.5822,1982,0.5434,0.4276,1982,0.5434,0.4413,1982,0.5434,0.5382,1982,0.5434,0.5892,1982,0.5434,0.4288,1982,0.5434,0.4407
1983,0.4319,0.5655,1983,0.4319,0.4718,1983,0.4319,0.4744,1983,0.4319,0.4633,1983,0.4319,0.5638,1983,0.4319,0.4721,1983,0.4319,0.4783,1983,0.4319,0.4647
1986,0.4589,0.4952,1986,0.4589,0.5053,1986,0.4589,0.3536,1986,0.4589,0.4113,1986,0.4589,0.4935,1986,0.4589,0.5208,1986,0.4589,0.3527,1986,0.4589,0.4097
1987,0.3597,0.5175,1987,0.3597,0.4177,1987,0.3597,0.3854,1987,0.3597,0.4241,1987,0.3597,0.5156,1987,0.3597,0.4212,1987,0.3597,0.3862,1987,0.3597,0.4253
1989,0.109,0.4788,1989,0.109,0.3814,1989,0.109,0.3534,1989,0.109,0.4131,1989,0.109,0.5183,1989,0.109,0.4919,1989,0.109,0.3928,1989,0.109,0.4155
1990,0.0835,0.4822,1990,0.0835,0.3139,1990,0.0835,0.3523,1990,0.0835,0.3956,1990,0.0835,0.5188,1990,0.0835,0.4034,1990,0.0835,0.3769,1990,0.0835,0.3924
1991,0.1252,0.4591,1991,0.1252,0.373,1991,0.1252,0.3345,1991,0.1252,0.4063,1991,0.1252,0.4855,1991,0.1252,0.4586,1991,0.1252,0.3493,1991,0.1252,0.4058
1992,0.0949,0.4347,1992,0.0949,0.2966,1992,0.0949,0.32,1992,0.0949,0.3846,1992,0.0949,0.4867,1992,0.0949,0.3662,1992,0.0949,0.3384,1992,0.0949,0.3824
1993,0.0299,0.3298,1993,0.0299,0.2245,1993,0.0299,0.2927,1993,0.0299,0.3621,1993,0.0299,0.4728,1993,0.0299,0.4172,1993,0.0299,0.3424,1993,0.0299,0.3746
1994,0.082,0.2946,1994,0.082,0.1989,1994,0.082,0.283,1994,0.082,0.3583,1994,0.082,0.4534,1994,0.082,0.3505,1994,0.082,0.3259,1994,0.082,0.3572
1995,0.0031,0.2956,1995,0.0031,0.1825,1995,0.0031,0.2792,1995,0.0031,0.3477,1995,0.0031,0.4259,1995,0.0031,0.354,1995,0.0031,0.3092,1995,0.0031,0.3623
1996,0.0255,0.2784,1996,0.0255,0.1667,1996,0.0255,0.2801,1996,0.0255,0.3506,1996,0.0255,0.4231,1996,0.0255,0.3085,1996,0.0255,0.309,1996,0.0255,0.3511
1997,0.0921,0.2326,1997,0.0921,0.1473,1997,0.0921,0.2536,1997,0.0921,0.3218,1997,0.0921,0.4043,1997,0.0921,0.3172,1997,0.0921,0.2914,1997,0.0921,0.3346
1998,0.0573,0.2409,1998,0.0573,0.1534,1998,0.0573,0.2591,1998,0.0573,0.3316,1998,0.0573,0.401,1998,0.0573,0.2935,1998,0.0573,0.2954,1998,0.0573,0.3321
1999,0.0379,0.2352,1999,0.0379,0.1421,1999,0.0379,0.2607,1999,0.0379,0.3258,1999,0.0379,0.3971,1999,0.0379,0.3028,1999,0.0379,0.2904,1999,0.0379,0.344
2000,0.041,0.2427,2000,0.041,0.1442,2000,0.041,0.2643,2000,0.041,0.3341,2000,0.041,0.3938,2000,0.041,0.2699,2000,0.041,0.2921,2000,0.041,0.3338
2001,0.0513,0.2087,2001,0.0513,0.1308,2001,0.0513,0.2375,2001,0.0513,0.3046,2001,0.0513,0.3644,2001,0.0513,0.2711,2001,0.0513,0.2639,2001,0.0513,0.3075
2002,0.0605,0.2222,2002,0.0605,0.1384,2002,0.0605,0.2439,2002,0.0605,0.3164,2002,0.0605,0.37,2002,0.0605,0.2573,2002,0.0605,0.2727,2002,0.0605,0.3092
2003,0.0397,0.2107,2003,0.0397,0.1247,2003,0.0397,0.2422,2003,0.0397,0.3062,2003,0.0397,0.3651,2003,0.0397,0.2661,2003,0.0397,0.2677,2003,0.0397,0.3154
2004,0.0051,0.2266,2004,0.0051,0.1318,2004,0.0051,0.2509,2004,0.0051,0.3202,2004,0.0051,0.3754,2004,0.0051,0.2484,2004,0.0051,0.2781,2004,0.0051,0.3185
2005,0.0716,0.2016,2005,0.0716,0.1242,2005,0.0716,0.2309,2005,0.0716,0.2982,2005,0.0716,0.3459,2005,0.0716,0.2454,2005,0.0716,0.2527,2005,0.0716,0.2942
2006,0.0365,0.2136,2006,0.0365,0.131,2006,0.0365,0.2357,2006,0.0365,0.3079,2006,0.0365,0.3587,2006,0.0365,0.2455,2006,0.0365,0.2635,2006,0.0365,0.2993
2007,0.068,0.2027,2007,0.068,0.117,2007,0.068,0.2351,2007,0.068,0.2993,2007,0.068,0.3565,2007,0.068,0.2536,2007,0.068,0.2608,2007,0.068,0.3068
2008,0.0405,0.2193,2008,0.0405,0.125,2008,0.0405,0.2439,2008,0.0405,0.3133,2008,0.0405,0.3669,2008,0.0405,0.239,2008,0.0405,0.2715,2008,0.0405,0.3105
2009,-0.0052,0.1833,2009,-0.0052,0.1109,2009,-0.0052,0.2198,2009,-0.0052,0.284,2009,-0.0052,0.334,2009,-0.0052,0.2346,2009,-0.0052,0.2456,2009,-0.0052,0.2861
2010,-0.0038,0.2079,2010,-0.0038,0.128,2010,-0.0038,0.2297,2010,-0.0038,0.2998,2010,-0.0038,0.3529,2010,-0.0038,0.2402,2010,-0.0038,0.2601,2010,-0.0038,0.295
2011,0.011,0.1143,2011,0.011,0.048,2011,0.011,0.1672,2011,0.011,0.2167,2011,0.011,0.2302,2011,0.011,0.1473,2011,0.011,0.1797,2011,0.011,0.2108
2012,0.015,0.1822,2012,0.015,0.1009,2012,0.015,0.2153,2012,0.015,0.2769,2012,0.015,0.3241,2012,0.015,0.2044,2012,0.015,0.2451,2012,0.015,0.2812
2013,-0.0108,0.1165,2013,-0.0108,0.0547,2013,-0.0108,0.1478,2013,-0.0108,0.192,2013,-0.0108,0.1968,2013,-0.0108,0.0969,2013,-0.0108,0.1256,2013,-0.0108,0.1536
2014,0.0096,0.0984,2014,0.0096,0.0504,2014,0.0096,0.1087,2014,0.0096,0.1419,2014,0.0096,0.1502,2014,0.0096,0.0516,2014,0.0096,0.0931,2014,0.0096,0.1217
2015,-0.0389,0.0742,2015,-0.0389,0.013,2015,-0.0389,0.1203,2015,-0.0389,0.1523,2015,-0.0389,0.1679,2015,-0.0389,0.0953,2015,-0.0389,0.1398,2015,-0.0389,0.1642
2016,-0.0063,0.1356,2016,-0.0063,0.0757,2016,-0.0063,0.1797,2016,-0.0063,0.2286,2016,-0.0063,0.2903,2016,-0.0063,0.1754,2016,-0.0063,0.2271,2016,-0.0063,0.2621
2017,-0.0883,0.005,2017,-0.0883,-0.0424,2017,-0.0883,0.0063,2017,-0.0883,0.0077,2017,-0.0883,0.0044,2017,-0.0883,-0.0422,2017,-0.0883,0.0031,2017,-0.0883,0.0037
2018,-0.0553,0.0058,2018,-0.0553,-0.0232,2018,-0.0553,0.0054,2018,-0.0553,0.0066,2018,-0.0553,0.0047,2018,-0.0553,-0.0249,2018,-0.0553,0.0034,2018,-0.0553,0.0028
2019,-0.0807,0.0045,2019,-0.0807,-0.0701,2019,-0.0807,0.0068,2019,-0.0807,0.0075,2019,-0.0807,0.0291,2019,-0.0807,-0.0513,2019,-0.0807,0.0265,2019,-0.0807,0.032
2020,-0.0371,0.0751,2020,-0.0371,0.0195,2020,-0.0371,0.1042,2020,-0.0371,0.1308,2020,-0.0371,0.1495,2020,-0.0371,0.0606,2020,-0.0371,0.1064,2020,-0.0371,0.128
2026,0.1925,0.3959,2026,0.1925,0.293,2026,0.1925,0.2727,2026,0.1925,0.3234,2026,0.1925,0.4106,2026,0.1925,0.2664,2026,0.1925,0.2603,2026,0.1925,0.2921
2027,0.2705,0.3733,2027,0.2705,0.2254,2027,0.2705,0.2748,2027,0.2705,0.3304,2027,0.2705,0.3841,2027,0.2705,0.2448,2027,0.2705,0.2597,2027,0.2705,0.2975
2030,0.0919,0.3593,2030,0.0919,0.2105,2030,0.0919,0.2557,2030,0.0919,0.3069,2030,0.0919,0.3619,2030,0.0919,0.1704,2030,0.0919,0.2372,2030,0.0919,0.2705
2031,0.1643,0.3399,2031,0.1643,0.1735,2031,0.1643,0.262,2031,0.1643,0.3175,2031,0.1643,0.3411,2031,0.1643,0.1667,2031,0.1643,0.2412,2031,0.1643,0.2818
2033,0.1341,0.2767,2033,0.1341,0.1855,2033,0.1341,0.2599,2033,0.1341,0.3179,2033,0.1341,0.2815,2033,0.1341,0.1801,2033,0.1341,0.2192,2033,0.1341,0.2493
2034,0.1249,0.3296,2034,0.1249,0.1998,2034,0.1249,0.2693,2034,0.1249,0.3268,2034,0.1249,0.3379,2034,0.1249,0.2116,2034,0.1249,0.2485,2034,0.1249,0.2834
